,Word,Ponderado
1227,ancho,0.29
1228,atu,0.29
1229,bazalar,0.29
1230,cama,0.29
1231,campaña,0.29
1232,celeridad,0.29
1233,clínica,0.29
1234,cobro,0.29
1235,comunero,0.29
1236,contacto,0.29
1237,corredor,0.29
1238,cruzpampa,0.29
1239,danièle obono,0.29
1240,delta,0.29
1241,diputada,0.29
1242,dirigente,0.29
1243,edición,0.29
1244,ejecución,0.29
1245,esclava,0.29
1246,esclavitud,0.29
1247,expediente,0.29
1248,fraile,0.29
1249,horror,0.29
1250,influencers,0.29
1251,instituto español de oceanografía,0.29
1252,material,0.29
1253,mmg las bambas,0.29
1254,nube,0.29
1255,obono,0.29
1256,oficina,0.29
1257,s/72000,0.29
1258,san juan de dios,0.29
1259,siglo,0.29
1260,teleférico,0.29
1261,teletón,0.29
1262,televisión,0.29
1263,tv,0.29
1264,uci,0.29
1265,vecino,0.29
1266,xviii,0.29
1267,ángeles negros,0.29
1268,actividad,0.28
1269,afganistán,0.28
1270,ak-47,0.28
1271,alcohol,0.28
1272,asalto,0.28
1273,atracción,0.28
1274,avenida,0.28
1275,barco,0.28
1276,bordo,0.28
1277,brujería,0.28
1278,caloría,0.28
1279,chaleco,0.28
1280,congo,0.28
1281,dieta,0.28
1282,estilo,0.28
1283,exceso,0.28
1284,experto,0.28
1285,fallas,0.28
1286,grasa,0.28
1287,género,0.28
1288,inauguración,0.28
1289,incapacidad,0.28
1290,jara,0.28
1291,m4,0.28
1292,natalicio,0.28
1293,parque,0.28
1294,persecución,0.28
1295,policía falsas,0.28
1296,profanación,0.28
1297,rifle,0.28
1298,soldado,0.28
1299,tabaco,0.28
1300,talibanes,0.28
1301,tumba,0.28
1302,vandalizan,0.28
1303,víctor jara,0.28
1304,agricultor,0.27
1305,bill gates,0.27
1306,burgomaestre,0.27
1307,chiclayo,0.27
1308,conservación,0.27
1309,cumbre,0.27
1310,desalojo,0.27
1311,gasco,0.27
1312,guterres,0.27
1313,intervención,0.27
1314,juan carrasco,0.27
1315,kalibata,0.27
1316,"maela""más",0.27
1317,mininter,0.27
1318,modelo,0.27
1319,ongs,0.27
1320,onu,0.27
1321,sistemas alimentarios,0.27
